cmc_err_est;qmc_err_est
0.3055926007091644;0.6629271591279333
0.23122223124133456;0.28864835121772553
0.1622492734586583;0.2126297733828265
0.11112762601095377;0.1101118405087411
0.08044063204608427;0.08022975988879992
0.056705681525740785;0.05387046305905272
0.04040627818393161;0.028397935913237478
