cmc_err_est;qmc_err_est
0.029996528424624355;0.06398241946034862
0.01751698351040244;0.04768057780690162
0.013119009558230393;0.030711561340967343
0.00943975338338926;0.01933138438253526
0.006500602318293492;0.012820291010413732
0.004543732015250791;0.008441483905038925
0.0032110164666088016;0.007266335428656545
