cmc_err_est;qmc_err_est
0.024772755652276997;0.07984359711335655
0.017150770302425275;0.05123475382979798
0.012881744099875898;0.036273957600460406
0.009358701844120158;0.019719047402190264
0.006485748246142111;0.01603885312884252
0.004559696328024566;0.011164612517430226
0.0032147892994103563;0.008670705412258674
