cmc_err_est;qmc_err_est
0.02009679260474285;0.07984359711335656
0.019808517777875165;0.05146297212559724
0.011994922338522914;0.034047026301866665
0.0092350346382898;0.02835605303889517
0.005980734880258015;0.013066737135840844
0.004734933724085413;0.013169772457198888
0.0032185554490265604;0.007210589799525591
