cmc_err_est;qmc_err_est
0.3072395257852114;0.527742715689026
0.2401322520803623;0.3136778624870829
0.16353967708078712;0.32653431204404315
0.11357779489653763;0.10788814836565365
0.08057526124769968;0.06268251956396233
0.05789669372128092;0.042480379485682826
0.04033754264039302;0.027142564206575983
