cmc_err_est;qmc_err_est
0.024772755652276997;0.06614378277661474
0.020669932117692115;0.04498263553861645
0.013900748461187962;0.02849210416940104
0.008936180550874607;0.02682765706115618
0.006544855543214265;0.019114818795318313
0.00457029230315074;0.009409179332404212
0.003132160326311539;0.00795556154669157
