cmc_err_est;qmc_err_est
0.3616767380459213;0.5857536546863069
0.21279446215019274;0.38873419479166643
0.16063781797950016;0.2032763821288659
0.11197243124555806;0.13319028108373526
0.08373722149815556;0.08289272288964723
0.05675536937043945;0.04316156080474978
0.041131807422685865;0.02285038563123006
