cmc_err_est;qmc_err_est
0.3386763878548078;0.44768308189190076
0.2084638131758882;0.46146924769903036
0.16694084024227562;0.15168107503360542
0.11452885549433947;0.1525358742182462
0.08175801692014953;0.07850371073040281
0.05715284424618231;0.0312448306365832
0.04044615331111695;0.03159710848362041
