cmc_err_est;qmc_err_est
0.03504077171486163;0.02596302886759418
0.024394523431243743;0.019050414566851373
0.017716393786733522;0.01412683422257245
0.012876971556807846;0.00915369073271548
0.008842069997038751;0.0065603118535767285
0.006291947376932983;0.0045568123278695635
0.004413945762693616;0.00325829789452815
