cmc_err_est;qmc_err_est
0.029231698334171417;0.026170159251451518
0.024197033405536764;0.02189302125030669
0.017520385857430813;0.013135654145320835
0.013021210823944944;0.0094242603800277
0.00895325620332086;0.006577882025135496
0.006188520720307624;0.00467044507334924
0.004470765793701926;0.00323175988748233
