cmc_err_est;qmc_err_est
0.038273277230987154;0.025409142701283662
0.02458800341542166;0.01792500210392567
0.017651721745012706;0.013012233469598561
0.012661816350137406;0.009324994436266878
0.008784975320132608;0.0065545747041567135
0.006277864106950768;0.004545070720047067
0.00445798728932663;0.0032565777192573894
