cmc_err_est;qmc_err_est
0.03786620306707284;0.04010228993266864
0.02458800341542166;0.017752622746065642
0.01790651240664172;0.01295945731934933
0.012197261715621872;0.008976328644281007
0.008890205789078674;0.006537521861200731
0.006266532904037932;0.004583739408186481
0.004432111685852217;0.0032647452195967474
