cmc_err_est_pre;qmc_err_est_pre;cv_err_est
0.04780496184411375;0.09242068675481394;0.15477050916594634
0.03417725788869838;0.040654006834443354;0.09538437868194806
0.023380914995139397;0.028850758974589257;0.0651148061836523
0.017231764410851426;0.01374724204509951;0.04611728448899439
0.011825147226390064;0.006795801802273888;0.029552318642540695
0.008358682053860247;0.004353681860334534;0.021240502475055958
0.006006799016639906;0.0023126303285345633;0.014687376091590147
