cmc_err_est_pre;qmc_err_est_pre;cv_err_est
0.002840280654563357;0.00538197917351324;0.027635328938873896
0.0022090106395775654;0.003255421918105173;0.018684327545834746
0.001443365171247954;0.0016563982163154444;0.013423999298703065
0.001037600017180252;0.0010336943225239441;0.009491323061127328
0.0007470888967179953;0.0005204955592009659;0.006488051390112264
0.0005193112830154158;0.0003812774282473437;0.004683496291290467
0.00036515101635797056;0.00018162161748576237;0.0032563846365055195
