cmc_err_est_pre;qmc_err_est_pre;cv_err_est
0.04820801479522894;0.09243645427300405;0.13559894514607998
0.03335268686667;0.053612493956682154;0.08747829198194852
0.025692532714121388;0.03078644653654246;0.0651944145290717
0.016842422744636924;0.018927590390065193;0.041622780821603055
0.012202341033401887;0.011591517611360404;0.031076782929663385
0.00873662613967851;0.004076408291881715;0.020935894619911084
0.00618827238890783;0.003519066757349773;0.014961362749885208
