cmc_err_est;cv_err_est;av_err_est
0.45549859230979506;0.1774233956356983;0.16684370929531708
0.31783295277460194;0.07052284825591927;0.14057529465620638
0.22411406566699074;0.05640599298349895;0.09633907776140846
0.16599227607708147;0.03884039935604143;0.058378147170152356
0.11675042424092769;0.0306325205814638;0.045803500383077754
0.0811397824145519;0.0204990105643659;0.03066950336462292
0.05921128557560651;0.014559461995880438;0.02322346710639395
