cmc_err_est;cv_err_est;av_err_est
0.47916708926489354;0.16700197556076124;0.16916479997023792
0.3447541215443101;0.11551943784695015;0.12691329233118578
0.22578586024434316;0.06257154626426845;0.08056739630781083
0.16396883203354196;0.044761487414658706;0.0639053731660981
0.11674865611380307;0.033031443275404;0.04301123124474088
0.08165152997412635;0.02069221066401252;0.03145765143338137
0.05815456010116629;0.014651808901945599;0.022515254312365295
