cmc_err_est;cv_err_est;av_err_est
0.5608622494827136;0.16870328462960735;0.16816124481409891
0.36681649211562745;0.08441355988695465;0.10839974292590564
0.23755623171923748;0.052903129429898374;0.09807030260171824
0.16368597077149213;0.03944947007218899;0.06792653885407976
0.1164692946845987;0.03028016234060228;0.04410865179149252
0.08508549574665386;0.02201504688435395;0.03210001823962675
0.05908370740015104;0.015029379665110731;0.022960447430999006
