cmc_err_est;cv_err_est;av_err_est
0.4173183968530646;0.15379976886267632;0.21003528720004136
0.3486974787165992;0.07752395755235758;0.16356950687407357
0.22790791781597075;0.060826810804036124;0.08221561660132495
0.1633974416030275;0.04536059216132255;0.07024686030261974
0.11939862726318574;0.028534286590949386;0.045577065580040044
0.08236292820857671;0.02145873862557609;0.03059464330407031
0.05780870534468763;0.014737976510276272;0.021644360207267274
