cmc_err_est;cv_err_est;av_err_est
0.03504077171486163;0.029950011634404496;0.03125
0.02514529919840573;0.017357337807618004;0.02139541240254555
0.017180068403447567;0.012249521865650544;0.01527343047549191
0.012388783648794213;0.009229178562096834;0.010905925270427207
0.008784975320132608;0.006572555957402798;0.007652780929275063
0.006294753314654442;0.004620441358130009;0.005453835205944074
0.004517994606245183;0.0032711980573932;0.0038402081053964675
