cmc_err_est;cv_err_est;av_err_est
0.47316208232913054;0.11467234846783467;0.2240519151370064
0.34369464684694134;0.09188179344284508;0.1178217757083481
0.24310719751416204;0.05990508226793894;0.09888679227752607
0.16576852559602598;0.04612475376508562;0.06411944187938007
0.11578410482001336;0.03020012655918949;0.04630694196743991
0.08146380916359061;0.02088201302978919;0.031235342660689756
0.05747677412965385;0.014695823476492304;0.02215664748311424
