cmc_err_est_pre;qmc_err_est_pre
0.03685694089657261;0.08455305863697114
0.02526787026461787;0.087704244837002
0.016558550043850314;0.05029523420261698
0.012353620811639227;0.031049934895341857
0.008782146191802762;0.014161939012647538
0.006131767016171435;0.011815798049029866
