cmc_err_est_pre;qmc_err_est_pre
0.018628425641503698;0.048358867569383714
0.01475966102720869;0.028547373128296343
0.01032762168654009;0.024644769589743196
0.007153690424689935;0.019795669001661086
0.005153220149681691;0.013501375136190562
