cmc_err_est_pre;qmc_err_est_pre
0.033898928770902274;0.09455991816464615
0.023595664168377075;0.06445500575959649
0.01633819642526846;0.04122972157808308
0.012158629691006806;0.018103723789288158
0.008498996551697948;0.016876243149963537
0.006010066082325279;0.012566291256071003
