cmc_err_est_pre;qmc_err_est_pre
0.035003381077803125;0.09684894170279724
0.025594880976331977;0.06145472973964695
0.01756451929175573;0.05513773713304113
0.012053392577371848;0.02948552967999798
0.008707550164713938;0.01662621478411826
0.006246652019594554;0.01556497036159171
