cmc_err_est_pre;qmc_err_est_pre
0.4385180970127381;0.7470463982660321
0.3139294363288843;0.6118672451142552
0.23802539908615317;0.28754673203626196
0.15724639057731593;0.19353841629327112
0.11555392842735797;0.10022977215504336
0.07830570907517115;0.06430637572136573
