cmc_err_est_pre;qmc_err_est_pre
0.03641799681507845;0.07075212198826275
0.024078933997338476;0.0600207702572831
0.0167701146687684;0.03244932554040751
0.012952580810075203;0.02693026877759123
0.008625439166879124;0.023307913741633927
0.006064773722217828;0.013622625213268489
