cmc_err_est_pre;qmc_err_est_pre
0.4125902170055797;0.8935079280038171
0.3167347139454976;0.5320802123070312
0.20987751790907233;0.40622759109385587
0.15916138990217196;0.23459851171690485
0.10988771731420993;0.15627487071145835
0.07917223267104527;0.12808012966771629
