cmc_err_est_pre;qmc_err_est_pre
0.023477781306524694;0.0778620553808572
0.015518434463598832;0.04151288256481622
0.011708210704955646;0.027670733998000806
0.00793003705617989;0.02015512039967523
0.0056667122702048125;0.015258494979045058
