cmc_err_est_pre;qmc_err_est_pre
0.03596206790572914;0.10923838484857117
0.024177833205526952;0.06824383216472003
0.017757461064981234;0.04133365850833427
0.011906543354825766;0.02747870554464812
0.008649455012060311;0.014804535513613801
0.00628819015688789;0.010043419244754971
