cmc_err_est_pre;qmc_err_est_pre
0.022244949108743115;0.04833153732295302
0.013668448351894676;0.028504385627478444
0.00930691073206295;0.02699166538026137
0.006811053360075412;0.02095373934677831
0.004773597181254393;0.010620688604630417
